timestamp,road_segment_id,road_name,latitude,longitude,speed,volume,weather_condition,is_holiday_or_event,hour,day_of_week,is_weekend,month,speed_lag_1,volume_lag_1,speed_rolling_mean,volume_rolling_mean,weather_encoded,segment_encoded,congestion_level,congestion_encoded
2026-03-14 00:00:00,SEG005,Gachibowli Road,17.44,78.35,37.79,165.27,Rain,False,0,5,1,3,41.61,298.56,39.45000000000001,458.6166666666659,3,4,Heavy,1
2026-03-14 01:00:00,SEG005,Gachibowli Road,17.44,78.35,42.87,249.51,Rain,False,1,5,1,3,37.79,165.27,40.75666666666667,237.77999999999926,3,4,Moderate,2
2026-03-14 02:00:00,SEG005,Gachibowli Road,17.44,78.35,56.13,229.12,Cloudy,False,2,5,1,3,42.87,249.51,45.59666666666667,214.63333333333256,1,4,Free Flow,0
2026-03-14 03:00:00,SEG005,Gachibowli Road,17.44,78.35,59.89,252.87,Clear,False,3,5,1,3,56.13,229.12,52.963333333333345,243.83333333333258,0,4,Free Flow,0
2026-03-14 04:00:00,SEG005,Gachibowli Road,17.44,78.35,53.74,224.76,Clear,False,4,5,1,3,59.89,252.87,56.58666666666667,235.58333333333258,0,4,Free Flow,0
2026-03-14 05:00:00,SEG005,Gachibowli Road,17.44,78.35,43.24,467.63,Clear,False,5,5,1,3,53.74,224.76,52.29000000000001,315.0866666666659,0,4,Moderate,2
2026-03-14 06:00:00,SEG005,Gachibowli Road,17.44,78.35,31.15,555.35,Rain,False,6,5,1,3,43.24,467.63,42.71000000000001,415.91333333333256,3,4,Heavy,1
2026-03-14 07:00:00,SEG005,Gachibowli Road,17.44,78.35,8.21,746.41,Snow,True,7,5,1,3,31.15,555.35,27.533333333333342,589.7966666666658,4,4,Severe,3
2026-03-14 08:00:00,SEG005,Gachibowli Road,17.44,78.35,25.06,516.49,Snow,False,8,5,1,3,8.21,746.41,21.47333333333334,606.0833333333326,4,4,Heavy,1
2026-03-14 09:00:00,SEG005,Gachibowli Road,17.44,78.35,19.45,526.21,Snow,False,9,5,1,3,25.06,516.49,17.57333333333334,596.3699999999993,4,4,Severe,3
2026-03-14 10:00:00,SEG005,Gachibowli Road,17.44,78.35,36.62,569.12,Clear,False,10,5,1,3,19.45,526.21,27.04333333333334,537.2733333333326,0,4,Heavy,1
2026-03-14 11:00:00,SEG005,Gachibowli Road,17.44,78.35,28.54,518.27,Rain,False,11,5,1,3,36.62,569.12,28.203333333333337,537.8666666666659,3,4,Heavy,1
2026-03-14 12:00:00,SEG005,Gachibowli Road,17.44,78.35,40.6,655.41,Clear,False,12,5,1,3,28.54,518.27,35.25333333333334,580.9333333333325,0,4,Moderate,2
2026-03-14 13:00:00,SEG005,Gachibowli Road,17.44,78.35,22.97,455.49,Snow,False,13,5,1,3,40.6,655.41,30.703333333333337,543.0566666666659,4,4,Severe,3
2026-03-14 14:00:00,SEG005,Gachibowli Road,17.44,78.35,37.56,951.6,Rain,False,14,5,1,3,22.97,455.49,33.71000000000001,687.4999999999992,3,4,Heavy,1
2026-03-14 15:00:00,SEG005,Gachibowli Road,17.44,78.35,43.42,724.65,Cloudy,False,15,5,1,3,37.56,951.6,34.650000000000006,710.5799999999994,1,4,Moderate,2
2026-03-14 16:00:00,SEG005,Gachibowli Road,17.44,78.35,37.2,833.99,Clear,False,16,5,1,3,43.42,724.65,39.393333333333345,836.7466666666659,0,4,Heavy,1
2026-03-14 17:00:00,SEG005,Gachibowli Road,17.44,78.35,35.45,728.42,Cloudy,False,17,5,1,3,37.2,833.99,38.690000000000005,762.3533333333326,1,4,Heavy,1
2026-03-14 18:00:00,SEG005,Gachibowli Road,17.44,78.35,23.0,788.32,Heavy Rain,False,18,5,1,3,35.45,728.42,31.883333333333344,783.5766666666659,2,4,Severe,3
2026-03-14 19:00:00,SEG005,Gachibowli Road,17.44,78.35,39.57,777.89,Clear,False,19,5,1,3,23.0,788.32,32.67333333333334,764.876666666666,0,4,Heavy,1
2026-03-14 20:00:00,SEG005,Gachibowli Road,17.44,78.35,34.92,748.31,Cloudy,False,20,5,1,3,39.57,777.89,32.49666666666668,771.5066666666659,1,4,Heavy,1
2026-03-14 21:00:00,SEG005,Gachibowli Road,17.44,78.35,29.92,589.84,Clear,False,21,5,1,3,34.92,748.31,34.80333333333334,705.3466666666659,0,4,Heavy,1
2026-03-14 22:00:00,SEG005,Gachibowli Road,17.44,78.35,36.74,737.52,Clear,False,22,5,1,3,29.92,589.84,33.860000000000014,691.8899999999993,0,4,Heavy,1
2026-03-14 23:00:00,SEG005,Gachibowli Road,17.44,78.35,54.4,212.61,Cloudy,False,23,5,1,3,36.74,737.52,40.35333333333334,513.3233333333326,1,4,Free Flow,0
2026-03-15 00:00:00,SEG005,Gachibowli Road,17.44,78.35,52.89,204.94,Cloudy,False,0,6,1,3,54.4,212.61,48.01000000000001,385.0233333333326,1,4,Free Flow,0
2026-03-15 01:00:00,SEG005,Gachibowli Road,17.44,78.35,31.25,287.41,Heavy Rain,False,1,6,1,3,52.89,204.94,46.18000000000001,234.9866666666659,2,4,Heavy,1
2026-03-15 02:00:00,SEG005,Gachibowli Road,17.44,78.35,28.5,258.45,Heavy Rain,False,2,6,1,3,31.25,287.41,37.546666666666674,250.26666666666588,2,4,Heavy,1
2026-03-15 03:00:00,SEG005,Gachibowli Road,17.44,78.35,53.05,267.08,Clear,False,3,6,1,3,28.5,258.45,37.6,270.9799999999992,0,4,Free Flow,0
2026-03-15 04:00:00,SEG005,Gachibowli Road,17.44,78.35,28.05,139.55,Snow,False,4,6,1,3,53.05,267.08,36.53333333333334,221.69333333333256,4,4,Heavy,1
2026-03-15 05:00:00,SEG005,Gachibowli Road,17.44,78.35,34.17,643.76,Clear,False,5,6,1,3,28.05,139.55,38.42333333333334,350.1299999999992,0,4,Heavy,1
2026-03-15 06:00:00,SEG005,Gachibowli Road,17.44,78.35,38.88,705.07,Clear,False,6,6,1,3,34.17,643.76,33.70000000000001,496.1266666666659,0,4,Heavy,1
2026-03-15 07:00:00,SEG005,Gachibowli Road,17.44,78.35,43.28,835.99,Cloudy,False,7,6,1,3,38.88,705.07,38.77666666666668,728.2733333333325,1,4,Moderate,2
2026-03-15 08:00:00,SEG005,Gachibowli Road,17.44,78.35,38.52,676.09,Clear,False,8,6,1,3,43.28,835.99,40.22666666666668,739.0499999999993,0,4,Heavy,1
2026-03-15 09:00:00,SEG005,Gachibowli Road,17.44,78.35,40.49,811.64,Clear,False,9,6,1,3,38.52,676.09,40.76333333333335,774.5733333333325,0,4,Moderate,2
2026-03-15 10:00:00,SEG005,Gachibowli Road,17.44,78.35,40.63,654.69,Clear,False,10,6,1,3,40.49,811.64,39.88000000000002,714.1399999999993,0,4,Moderate,2
2026-03-15 11:00:00,SEG005,Gachibowli Road,17.44,78.35,30.72,641.73,Rain,False,11,6,1,3,40.63,654.69,37.28000000000001,702.6866666666659,3,4,Heavy,1
2026-03-15 12:00:00,SEG005,Gachibowli Road,17.44,78.35,39.24,765.43,Cloudy,False,12,6,1,3,30.72,641.73,36.863333333333344,687.2833333333325,1,4,Heavy,1
2026-03-15 13:00:00,SEG005,Gachibowli Road,17.44,78.35,41.33,820.93,Clear,False,13,6,1,3,39.24,765.43,37.09666666666667,742.6966666666658,0,4,Moderate,2
2026-03-15 14:00:00,SEG005,Gachibowli Road,17.44,78.35,26.52,722.32,Heavy Rain,False,14,6,1,3,41.33,820.93,35.69666666666668,769.5599999999991,2,4,Heavy,1
2026-03-15 15:00:00,SEG005,Gachibowli Road,17.44,78.35,40.06,746.12,Clear,False,15,6,1,3,26.52,722.32,35.970000000000006,763.1233333333325,0,4,Moderate,2
2026-03-15 16:00:00,SEG005,Gachibowli Road,17.44,78.35,38.22,613.02,Clear,False,16,6,1,3,40.06,746.12,34.933333333333344,693.8199999999993,0,4,Heavy,1
2026-03-15 17:00:00,SEG005,Gachibowli Road,17.44,78.35,44.06,638.2,Clear,False,17,6,1,3,38.22,613.02,40.78000000000001,665.7799999999992,0,4,Moderate,2
2026-03-15 18:00:00,SEG005,Gachibowli Road,17.44,78.35,30.06,702.11,Clear,False,18,6,1,3,44.06,638.2,37.44666666666668,651.1099999999992,0,4,Heavy,1
2026-03-15 19:00:00,SEG005,Gachibowli Road,17.44,78.35,37.58,895.06,Cloudy,False,19,6,1,3,30.06,702.11,37.23333333333334,745.1233333333325,1,4,Heavy,1
2026-03-15 20:00:00,SEG005,Gachibowli Road,17.44,78.35,40.39,667.95,Clear,False,20,6,1,3,37.58,895.06,36.01000000000001,755.0399999999992,0,4,Moderate,2
2026-03-15 21:00:00,SEG005,Gachibowli Road,17.44,78.35,37.74,678.12,Cloudy,False,21,6,1,3,40.39,667.95,38.570000000000014,747.0433333333325,1,4,Heavy,1
2026-03-15 22:00:00,SEG005,Gachibowli Road,17.44,78.35,39.98,848.02,Rain,False,22,6,1,3,37.74,678.12,39.37000000000001,731.3633333333324,3,4,Heavy,1
2026-03-15 23:00:00,SEG005,Gachibowli Road,17.44,78.35,43.01,202.3,Cloudy,False,23,6,1,3,39.98,848.02,40.24333333333334,576.146666666666,1,4,Moderate,2
2026-03-16 00:00:00,SEG005,Gachibowli Road,17.44,78.35,38.58,275.18,Rain,False,0,0,0,3,43.01,202.3,40.52333333333334,441.8333333333326,3,4,Heavy,1
2026-03-16 01:00:00,SEG005,Gachibowli Road,17.44,78.35,22.43,424.84,Heavy Rain,False,1,0,0,3,38.58,275.18,34.67333333333334,300.7733333333326,2,4,Severe,3
2026-03-16 02:00:00,SEG005,Gachibowli Road,17.44,78.35,41.84,356.19,Clear,False,2,0,0,3,22.43,424.84,34.28333333333334,352.06999999999925,0,4,Moderate,2
2026-03-16 03:00:00,SEG005,Gachibowli Road,17.44,78.35,22.77,222.93,Snow,False,3,0,0,3,41.84,356.19,29.013333333333346,334.6533333333325,4,4,Severe,3
2026-03-16 04:00:00,SEG005,Gachibowli Road,17.44,78.35,29.33,390.5,Rain,False,4,0,0,3,22.77,222.93,31.313333333333347,323.20666666666585,3,4,Heavy,1
2026-03-16 05:00:00,SEG005,Gachibowli Road,17.44,78.35,30.62,1026.05,Rain,False,5,0,0,3,29.33,390.5,27.57333333333334,546.4933333333325,3,4,Heavy,1
2026-03-16 06:00:00,SEG005,Gachibowli Road,17.44,78.35,31.88,1239.86,Clear,False,6,0,0,3,30.62,1026.05,30.61000000000001,885.469999999999,0,4,Severe,3
2026-03-16 07:00:00,SEG005,Gachibowli Road,17.44,78.35,18.77,1700.47,Clear,False,7,0,0,3,31.88,1239.86,27.090000000000014,1322.1266666666659,0,4,Severe,3
2026-03-16 08:00:00,SEG005,Gachibowli Road,17.44,78.35,18.87,2410.88,Rain,False,8,0,0,3,18.77,1700.47,23.173333333333343,1783.7366666666658,3,4,Severe,3
2026-03-16 09:00:00,SEG005,Gachibowli Road,17.44,78.35,20.55,1601.6,Clear,False,9,0,0,3,18.87,2410.88,19.39666666666668,1904.3166666666657,0,4,Severe,3
2026-03-16 10:00:00,SEG005,Gachibowli Road,17.44,78.35,20.78,1476.37,Heavy Rain,False,10,0,0,3,20.55,1601.6,20.066666666666677,1829.6166666666657,2,4,Severe,3
2026-03-16 11:00:00,SEG005,Gachibowli Road,17.44,78.35,38.95,793.73,Cloudy,False,11,0,0,3,20.78,1476.37,26.76000000000001,1290.5666666666657,1,4,Heavy,1
2026-03-16 12:00:00,SEG005,Gachibowli Road,17.44,78.35,21.24,1020.32,Heavy Rain,False,12,0,0,3,38.95,793.73,26.99000000000001,1096.8066666666657,2,4,Severe,3
2026-03-16 13:00:00,SEG005,Gachibowli Road,17.44,78.35,38.09,1063.36,Cloudy,False,13,0,0,3,21.24,1020.32,32.76000000000001,959.1366666666657,1,4,Heavy,1
2026-03-16 14:00:00,SEG005,Gachibowli Road,17.44,78.35,31.78,1230.12,Clear,False,14,0,0,3,38.09,1063.36,30.370000000000008,1104.599999999999,0,4,Severe,3
2026-03-16 15:00:00,SEG005,Gachibowli Road,17.44,78.35,36.17,1033.78,Clear,False,15,0,0,3,31.78,1230.12,35.34666666666668,1109.0866666666655,0,4,Heavy,1
2026-03-16 16:00:00,SEG005,Gachibowli Road,17.44,78.35,29.22,1098.67,Rain,False,16,0,0,3,36.17,1033.78,32.39000000000001,1120.8566666666657,3,4,Heavy,1
2026-03-16 17:00:00,SEG005,Gachibowli Road,17.44,78.35,8.42,1422.11,Snow,False,17,0,0,3,29.22,1098.67,24.603333333333342,1184.8533333333323,4,4,Severe,3
2026-03-16 18:00:00,SEG005,Gachibowli Road,17.44,78.35,16.7,2037.39,Rain,False,18,0,0,3,8.42,1422.11,18.11333333333334,1519.3899999999992,3,4,Severe,3
2026-03-16 19:00:00,SEG005,Gachibowli Road,17.44,78.35,9.95,2549.58,Heavy Rain,False,19,0,0,3,16.7,2037.39,11.690000000000007,2003.0266666666657,2,4,Severe,3
2026-03-16 20:00:00,SEG005,Gachibowli Road,17.44,78.35,19.99,935.74,Snow,False,20,0,0,3,9.95,2549.58,15.546666666666674,1840.9033333333325,4,4,Severe,3
2026-03-16 21:00:00,SEG005,Gachibowli Road,17.44,78.35,33.62,1184.02,Clear,False,21,0,0,3,19.99,935.74,21.186666666666675,1556.4466666666658,0,4,Heavy,1
2026-03-16 22:00:00,SEG005,Gachibowli Road,17.44,78.35,30.07,960.83,Rain,False,22,0,0,3,33.62,1184.02,27.893333333333345,1026.8633333333325,3,4,Heavy,1
2026-03-16 23:00:00,SEG005,Gachibowli Road,17.44,78.35,36.83,397.98,Rain,False,23,0,0,3,30.07,960.83,33.506666666666675,847.6099999999992,3,4,Heavy,1
2026-03-17 00:00:00,SEG005,Gachibowli Road,17.44,78.35,54.98,314.39,Clear,False,0,1,0,3,36.83,397.98,40.62666666666667,557.7333333333324,0,4,Free Flow,0
2026-03-17 01:00:00,SEG005,Gachibowli Road,17.44,78.35,42.92,294.38,Clear,False,1,1,0,3,54.98,314.39,44.910000000000004,335.5833333333324,0,4,Moderate,2
2026-03-17 02:00:00,SEG005,Gachibowli Road,17.44,78.35,42.03,272.25,Clear,False,2,1,0,3,42.92,294.38,46.643333333333345,293.67333333333244,0,4,Moderate,2
2026-03-17 03:00:00,SEG005,Gachibowli Road,17.44,78.35,42.25,296.43,Clear,False,3,1,0,3,42.03,272.25,42.40000000000001,287.68666666666576,0,4,Moderate,2
2026-03-17 04:00:00,SEG005,Gachibowli Road,17.44,78.35,46.05,293.33,Clear,False,4,1,0,3,42.25,296.43,43.443333333333335,287.33666666666574,0,4,Moderate,2
2026-03-17 05:00:00,SEG005,Gachibowli Road,17.44,78.35,34.23,1114.07,Cloudy,False,5,1,0,3,46.05,293.33,40.84333333333334,567.9433333333324,1,4,Heavy,1
2026-03-17 06:00:00,SEG005,Gachibowli Road,17.44,78.35,17.1,780.2,Snow,False,6,1,0,3,34.23,1114.07,32.46000000000001,729.199999999999,4,4,Severe,3
2026-03-17 07:00:00,SEG005,Gachibowli Road,17.44,78.35,20.63,2216.69,Clear,False,7,1,0,3,17.1,780.2,23.986666666666675,1370.319999999999,0,4,Severe,3
2026-03-17 08:00:00,SEG005,Gachibowli Road,17.44,78.35,19.97,1961.0,Clear,False,8,1,0,3,20.63,2216.69,19.233333333333345,1652.6299999999992,0,4,Severe,3
2026-03-17 09:00:00,SEG005,Gachibowli Road,17.44,78.35,19.43,1894.49,Cloudy,False,9,1,0,3,19.97,1961.0,20.01000000000001,2024.0599999999988,1,4,Severe,3
2026-03-17 10:00:00,SEG005,Gachibowli Road,17.44,78.35,36.91,1162.64,Cloudy,False,10,1,0,3,19.43,1894.49,25.436666666666678,1672.7099999999991,1,4,Heavy,1
2026-03-17 11:00:00,SEG005,Gachibowli Road,17.44,78.35,33.66,832.91,Cloudy,False,11,1,0,3,36.91,1162.64,30.00000000000001,1296.6799999999992,1,4,Heavy,1
2026-03-17 12:00:00,SEG005,Gachibowli Road,17.44,78.35,32.26,1144.68,Clear,False,12,1,0,3,33.66,832.91,34.27666666666667,1046.7433333333327,0,4,Heavy,1
2026-03-17 13:00:00,SEG005,Gachibowli Road,17.44,78.35,42.29,1125.17,Clear,False,13,1,0,3,32.26,1144.68,36.07000000000001,1034.2533333333324,0,4,Heavy,1
2026-03-17 14:00:00,SEG005,Gachibowli Road,17.44,78.35,30.58,1120.1,Cloudy,False,14,1,0,3,42.29,1125.17,35.043333333333344,1129.9833333333324,1,4,Heavy,1
2026-03-17 15:00:00,SEG005,Gachibowli Road,17.44,78.35,26.94,1042.39,Rain,False,15,1,0,3,30.58,1120.1,33.27000000000001,1095.8866666666656,3,4,Heavy,1
2026-03-17 16:00:00,SEG005,Gachibowli Road,17.44,78.35,21.39,1369.3,Heavy Rain,False,16,1,0,3,26.94,1042.39,26.30333333333334,1177.2633333333324,2,4,Severe,3
2026-03-17 17:00:00,SEG005,Gachibowli Road,17.44,78.35,17.61,1819.67,Cloudy,False,17,1,0,3,21.39,1369.3,21.980000000000008,1410.4533333333322,1,4,Severe,3
2026-03-17 18:00:00,SEG005,Gachibowli Road,17.44,78.35,19.35,1841.73,Clear,False,18,1,0,3,17.61,1819.67,19.450000000000014,1676.899999999999,0,4,Severe,3
2026-03-17 19:00:00,SEG005,Gachibowli Road,17.44,78.35,19.7,1592.19,Clear,False,19,1,0,3,19.35,1841.73,18.886666666666677,1751.1966666666658,0,4,Severe,3
2026-03-17 20:00:00,SEG005,Gachibowli Road,17.44,78.35,35.75,816.08,Clear,False,20,1,0,3,19.7,1592.19,24.93333333333334,1416.6666666666658,0,4,Heavy,1
2026-03-17 21:00:00,SEG005,Gachibowli Road,17.44,78.35,27.27,1015.35,Rain,False,21,1,0,3,35.75,816.08,27.57333333333334,1141.2066666666658,3,4,Heavy,1
2026-03-17 22:00:00,SEG005,Gachibowli Road,17.44,78.35,20.16,956.96,Snow,False,22,1,0,3,27.27,1015.35,27.726666666666677,929.4633333333326,4,4,Severe,3
2026-03-17 23:00:00,SEG005,Gachibowli Road,17.44,78.35,42.06,331.65,Rain,False,23,1,0,3,20.16,956.96,29.830000000000013,767.9866666666658,3,4,Moderate,2
2026-03-18 00:00:00,SEG005,Gachibowli Road,17.44,78.35,39.4,392.69,Rain,False,0,2,0,3,42.06,331.65,33.87333333333334,560.4333333333324,3,4,Heavy,1
2026-03-18 01:00:00,SEG005,Gachibowli Road,17.44,78.35,48.69,300.81,Clear,False,1,2,0,3,39.4,392.69,43.38333333333335,341.7166666666658,0,4,Moderate,2
2026-03-18 02:00:00,SEG005,Gachibowli Road,17.44,78.35,52.26,336.65,Cloudy,False,2,2,0,3,48.69,300.81,46.78333333333334,343.3833333333325,1,4,Free Flow,0
2026-03-18 03:00:00,SEG005,Gachibowli Road,17.44,78.35,46.6,279.35,Clear,False,3,2,0,3,52.26,336.65,49.18333333333334,305.6033333333324,0,4,Moderate,2
2026-03-18 04:00:00,SEG005,Gachibowli Road,17.44,78.35,43.0,284.87,Cloudy,False,4,2,0,3,46.6,279.35,47.28666666666667,300.2899999999991,1,4,Moderate,2
2026-03-18 05:00:00,SEG005,Gachibowli Road,17.44,78.35,36.6,1125.37,Clear,False,5,2,0,3,43.0,284.87,42.066666666666684,563.1966666666657,0,4,Heavy,1
2026-03-18 06:00:00,SEG005,Gachibowli Road,17.44,78.35,29.94,708.01,Cloudy,False,6,2,0,3,36.6,1125.37,36.51333333333334,706.0833333333325,1,4,Heavy,1
2026-03-18 07:00:00,SEG005,Gachibowli Road,17.44,78.35,19.0,1689.93,Clear,False,7,2,0,3,29.94,708.01,28.513333333333346,1174.4366666666658,0,4,Severe,3
2026-03-18 08:00:00,SEG005,Gachibowli Road,17.44,78.35,23.51,1724.29,Clear,False,8,2,0,3,19.0,1689.93,24.15000000000001,1374.076666666666,0,4,Severe,3
2026-03-18 09:00:00,SEG005,Gachibowli Road,17.44,78.35,21.54,1912.83,Clear,False,9,2,0,3,23.51,1724.29,21.350000000000012,1775.6833333333325,0,4,Severe,3
2026-03-18 10:00:00,SEG005,Gachibowli Road,17.44,78.35,26.7,1340.88,Rain,False,10,2,0,3,21.54,1912.83,23.916666666666675,1659.3333333333323,3,4,Severe,3
2026-03-18 11:00:00,SEG005,Gachibowli Road,17.44,78.35,32.67,1233.97,Clear,False,11,2,0,3,26.7,1340.88,26.97000000000001,1495.8933333333325,0,4,Severe,3
2026-03-18 12:00:00,SEG005,Gachibowli Road,17.44,78.35,34.56,949.37,Clear,False,12,2,0,3,32.67,1233.97,31.310000000000013,1174.739999999999,0,4,Heavy,1
2026-03-18 13:00:00,SEG005,Gachibowli Road,17.44,78.35,31.11,1029.59,Clear,False,13,2,0,3,34.56,949.37,32.78000000000001,1070.9766666666658,0,4,Heavy,1
2026-03-18 14:00:00,SEG005,Gachibowli Road,17.44,78.35,42.89,1062.04,Clear,False,14,2,0,3,31.11,1029.59,36.186666666666675,1013.6666666666657,0,4,Heavy,1
2026-03-18 15:00:00,SEG005,Gachibowli Road,17.44,78.35,30.55,990.01,Rain,False,15,2,0,3,42.89,1062.04,34.85000000000001,1027.2133333333325,3,4,Heavy,1
2026-03-18 16:00:00,SEG005,Gachibowli Road,17.44,78.35,22.24,1330.74,Heavy Rain,False,16,2,0,3,30.55,990.01,31.89333333333334,1127.5966666666657,2,4,Severe,3
2026-03-18 17:00:00,SEG005,Gachibowli Road,17.44,78.35,17.39,2148.44,Clear,False,17,2,0,3,22.24,1330.74,23.39333333333334,1489.7299999999989,0,4,Severe,3
2026-03-18 18:00:00,SEG005,Gachibowli Road,17.44,78.35,14.32,1969.84,Clear,False,18,2,0,3,17.39,2148.44,17.98333333333334,1816.339999999999,0,4,Severe,3
2026-03-18 19:00:00,SEG005,Gachibowli Road,17.44,78.35,9.24,2611.27,Heavy Rain,False,19,2,0,3,14.32,1969.84,13.650000000000007,2243.183333333332,2,4,Severe,3
2026-03-18 20:00:00,SEG005,Gachibowli Road,17.44,78.35,27.6,991.79,Rain,False,20,2,0,3,9.24,2611.27,17.05333333333334,1857.6333333333323,3,4,Heavy,1
2026-03-18 21:00:00,SEG005,Gachibowli Road,17.44,78.35,30.33,1167.35,Clear,False,21,2,0,3,27.6,991.79,22.390000000000004,1590.1366666666654,0,4,Heavy,1
2026-03-18 22:00:00,SEG005,Gachibowli Road,17.44,78.35,32.63,906.36,Clear,False,22,2,0,3,30.33,1167.35,30.186666666666678,1021.8333333333321,0,4,Heavy,1
2026-03-18 23:00:00,SEG005,Gachibowli Road,17.44,78.35,52.46,325.56,Clear,False,23,2,0,3,32.63,906.36,38.473333333333336,799.7566666666654,0,4,Free Flow,0
2026-03-19 00:00:00,SEG005,Gachibowli Road,17.44,78.35,36.24,362.34,Cloudy,False,0,3,0,3,52.46,325.56,40.44333333333334,531.4199999999988,1,4,Heavy,1
2026-03-19 01:00:00,SEG005,Gachibowli Road,17.44,78.35,53.0,369.95,Clear,False,1,3,0,3,36.24,362.34,47.23333333333334,352.6166666666654,0,4,Free Flow,0
2026-03-19 02:00:00,SEG005,Gachibowli Road,17.44,78.35,48.54,250.42,Cloudy,False,2,3,0,3,53.0,369.95,45.92666666666668,327.5699999999988,1,4,Moderate,2
2026-03-19 03:00:00,SEG005,Gachibowli Road,17.44,78.35,45.28,234.82,Cloudy,False,3,3,0,3,48.54,250.42,48.940000000000005,285.0633333333321,1,4,Moderate,2
2026-03-19 04:00:00,SEG005,Gachibowli Road,17.44,78.35,35.33,275.01,Rain,False,4,3,0,3,45.28,234.82,43.050000000000004,253.41666666666546,3,4,Heavy,1
2026-03-19 05:00:00,SEG005,Gachibowli Road,17.44,78.35,32.81,1024.59,Clear,False,5,3,0,3,35.33,275.01,37.80666666666667,511.47333333333216,0,4,Heavy,1
2026-03-19 06:00:00,SEG005,Gachibowli Road,17.44,78.35,33.44,926.82,Cloudy,False,6,3,0,3,32.81,1024.59,33.86000000000001,742.1399999999988,1,4,Heavy,1
2026-03-19 07:00:00,SEG005,Gachibowli Road,17.44,78.35,20.39,2204.86,Clear,False,7,3,0,3,33.44,926.82,28.880000000000006,1385.4233333333323,0,4,Severe,3
2026-03-19 08:00:00,SEG005,Gachibowli Road,17.44,78.35,25.54,1678.31,Clear,False,8,3,0,3,20.39,2204.86,26.456666666666674,1603.3299999999988,0,4,Severe,3
2026-03-19 09:00:00,SEG005,Gachibowli Road,17.44,78.35,21.71,1572.85,Clear,False,9,3,0,3,25.54,1678.31,22.54666666666667,1818.6733333333323,0,4,Severe,3
2026-03-19 10:00:00,SEG005,Gachibowli Road,17.44,78.35,37.69,928.53,Clear,False,10,3,0,3,21.71,1572.85,28.313333333333343,1393.2299999999987,0,4,Heavy,1
2026-03-19 11:00:00,SEG005,Gachibowli Road,17.44,78.35,32.51,1300.24,Clear,False,11,3,0,3,37.69,928.53,30.636666666666674,1267.2066666666653,0,4,Severe,3
2026-03-19 12:00:00,SEG005,Gachibowli Road,17.44,78.35,30.25,632.08,Clear,False,12,3,0,3,32.51,1300.24,33.48333333333334,953.6166666666654,0,4,Heavy,1
2026-03-19 13:00:00,SEG005,Gachibowli Road,17.44,78.35,37.57,944.86,Clear,False,13,3,0,3,30.25,632.08,33.443333333333335,959.0599999999989,0,4,Heavy,1
2026-03-19 14:00:00,SEG005,Gachibowli Road,17.44,78.35,32.74,1409.75,Clear,False,14,3,0,3,37.57,944.86,33.52000000000001,995.5633333333321,0,4,Severe,3
2026-03-19 15:00:00,SEG005,Gachibowli Road,17.44,78.35,37.56,991.22,Clear,False,15,3,0,3,32.74,1409.75,35.95666666666668,1115.2766666666655,0,4,Heavy,1
2026-03-19 16:00:00,SEG005,Gachibowli Road,17.44,78.35,32.52,1066.87,Clear,False,16,3,0,3,37.56,991.22,34.27333333333334,1155.9466666666656,0,4,Heavy,1
2026-03-19 17:00:00,SEG005,Gachibowli Road,17.44,78.35,14.47,1845.17,Cloudy,False,17,3,0,3,32.52,1066.87,28.18333333333334,1301.0866666666655,1,4,Severe,3
2026-03-19 18:00:00,SEG005,Gachibowli Road,17.44,78.35,14.82,2270.45,Rain,False,18,3,0,3,14.47,1845.17,20.603333333333342,1727.4966666666653,3,4,Severe,3
2026-03-19 19:00:00,SEG005,Gachibowli Road,17.44,78.35,17.25,1792.04,Clear,False,19,3,0,3,14.82,2270.45,15.51333333333334,1969.2199999999987,0,4,Severe,3
2026-03-19 20:00:00,SEG005,Gachibowli Road,17.44,78.35,32.49,827.48,Rain,False,20,3,0,3,17.25,1792.04,21.52000000000001,1629.9899999999986,3,4,Heavy,1
2026-03-19 21:00:00,SEG005,Gachibowli Road,17.44,78.35,28.92,1014.54,Rain,False,21,3,0,3,32.49,827.48,26.22000000000001,1211.353333333332,3,4,Heavy,1
2026-03-19 22:00:00,SEG005,Gachibowli Road,17.44,78.35,23.12,1210.52,Heavy Rain,False,22,3,0,3,28.92,1014.54,28.176666666666677,1017.5133333333321,2,4,Severe,3
2026-03-19 23:00:00,SEG005,Gachibowli Road,17.44,78.35,40.37,346.49,Rain,False,23,3,0,3,23.12,1210.52,30.80333333333334,857.1833333333321,3,4,Moderate,2
2026-03-20 00:00:00,SEG005,Gachibowli Road,17.44,78.35,22.29,386.16,Heavy Rain,False,0,4,0,3,40.37,346.49,28.593333333333337,647.7233333333321,2,4,Severe,3
2026-03-20 01:00:00,SEG005,Gachibowli Road,17.44,78.35,22.54,410.55,Heavy Rain,False,1,4,0,3,22.29,386.16,28.400000000000006,381.06666666666547,2,4,Severe,3
2026-03-20 02:00:00,SEG005,Gachibowli Road,17.44,78.35,42.18,353.4,Cloudy,False,2,4,0,3,22.54,410.55,29.00333333333334,383.3699999999988,1,4,Moderate,2
2026-03-20 03:00:00,SEG005,Gachibowli Road,17.44,78.35,44.68,265.35,Clear,False,3,4,0,3,42.18,353.4,36.466666666666676,343.0999999999988,0,4,Moderate,2
